77.158.173.11,176826.399457934,29,4,#28a745
77.158.173.12,176830.271664663,22,46,#800020
77.158.173.8,176833.198609841,24,6,#2d6a4f
77.158.173.9,176833.913245805,25,32,#d4af37
77.158.173.11,176834.910142804,31,3,#28a745
77.158.173.12,176838.784289048,26,45,#800020
77.158.173.9,176839.986438275,26,33,#d4af37
77.158.173.8,176840.330270225,25,6,#2d6a4f
77.158.173.9,176846.023849346,27,33,#d4af37
77.158.173.8,176846.735418636,26,6,#2d6a4f
77.158.173.12,176847.232040339,16,41,#343a40
77.158.173.11,176848.020929115,31,2,#28a745
77.158.173.8,176853.762086388,27,7,#2d6a4f
77.158.173.15,176854.59282692,20,61,#cc7722
77.158.173.12,176854.896926436,14,40,#343a40
77.158.173.9,176855.057062097,28,33,#d4af37
77.158.173.11,176856.238852837,32,2,#28a745
77.158.173.10,176859.033455252,53,3,#ff4d94
77.158.173.8,176859.15973381,28,7,#2d6a4f
77.158.173.9,176861.245211701,29,34,#d4af37
77.158.173.15,176861.354311956,21,60,#cc7722
77.158.173.12,176861.446900423,14,39,#343a40
77.158.173.11,176865.21967984,31,1,#28a745
77.158.173.9,176867.135374887,29,33,#d4af37
77.158.173.8,176871.201080859,29,1,#28a745
77.158.173.9,176872.57648592,23,22,#f8f9fa
77.158.173.11,176872.756392246,29,5,#28a745
77.158.173.9,176877.731652908,30,33,#d4af37
77.158.173.8,176877.974508918,30,1,#28a745
77.158.173.10,176879.015761718,23,22,#343a40
77.158.173.15,176880.332710558,40,64,#ff5a5f
77.158.173.11,176880.96828849,33,1,#28a745
77.158.173.9,176885.205127236,30,34,#ff5a5f
77.158.173.8,176885.418969746,37,1,#28a745
77.158.173.11,176889.149781055,33,2,#28a745
77.158.173.10,176890.677887652,50,82,#4b0082
77.158.173.9,176891.350530827,30,34,#d4af37
77.158.173.8,176894.447687924,49,75,#80ed99
77.158.173.11,176895.79366184,34,1,#28a745
77.158.173.9,176900.457801096,29,35,#d4af37
77.158.173.8,176901.276384055,52,67,#80ed99
77.158.173.11,176904.320827924,38,2,#28a745
77.158.173.9,176905.611458904,29,46,#800020
77.158.173.8,176906.743972684,36,2,#28a745
77.158.173.9,176914.27480323,31,34,#d4af37
77.158.173.8,176916.638422601,35,1,#28a745
77.158.173.11,176916.763085531,32,1,#28a745
77.158.173.9,176920.318616159,31,33,#d4af37
77.158.173.8,176922.748169316,37,2,#28a745
77.158.173.9,176926.60544554,25,31,#cc7722
77.158.173.11,176926.831672624,35,2,#28a745
77.158.173.8,176932.730745546,38,1,#28a745
77.158.173.9,176932.828806303,25,30,#f8f9fa
77.158.173.11,176933.794790666,36,1,#28a745
77.158.173.9,176938.055657359,30,46,#800020
77.158.173.15,176939.835724855,53,67,#80ed99
77.158.173.11,176940.313376213,35,2,#28a745
77.158.173.8,176940.756368681,38,0,#2d6a4f
77.158.173.9,176943.607608881,27,45,#800020
77.158.173.15,176945.502249916,51,67,#80ed99
77.158.173.8,176947.776253459,39,1,#2d6a4f
77.158.173.9,176948.834076667,27,46,#800020
77.158.173.11,176948.955393736,34,2,#28a745
77.158.173.15,176950.965974991,50,67,#80ed99
77.158.173.8,176956.249807785,50,68,#80ed99
77.158.173.9,176957.664255394,26,30,#f8f9fa
77.158.173.15,176959.248227314,51,69,#80ed99
77.158.173.11,176961.332818221,29,6,#28a745
77.158.173.9,176962.782491414,35,11,#4b0082
77.158.173.8,176965.452651986,52,68,#80ed99
77.158.173.15,176966.353431943,51,71,#80ed99
77.158.173.9,176968.108363658,27,47,#800020
77.158.173.11,176969.596413765,32,3,#28a745
77.158.173.8,176972.444714329,50,72,#80ed99
77.158.173.15,176972.575324932,50,72,#80ed99
77.158.173.9,176974.645140203,29,47,#800020
77.158.173.15,176977.985769455,51,73,#80ed99
77.158.173.11,176978.174868063,31,4,#28a745
77.158.173.8,176979.721618207,49,73,#80ed99
77.158.173.9,176981.212387592,37,25,#f4e1d2
77.158.173.15,176985.267076038,50,74,#80ed99
77.158.173.8,176985.80514966,50,74,#80ed99
77.158.173.11,176986.949545958,30,5,#28a745
77.158.173.9,176987.861650546,36,24,#f8f9fa
77.158.173.8,176992.581471711,29,8,#2d6a4f
77.158.173.9,176993.018178702,36,24,#800020
77.158.173.11,176996.332831886,23,7,#f8f9fa
77.158.173.9,176998.246089867,37,25,#800020
77.158.173.15,176998.97166801,51,73,#80ed99
77.158.173.8,177003.777705627,30,8,#2d6a4f
77.158.173.9,177004.533043949,36,8,#f8f9fa
77.158.173.8,177009.043066711,31,8,#2d6a4f
77.158.173.15,177010.071483439,51,71,#f8f9fa
77.158.173.8,177014.620786332,32,8,#2d6a4f
77.158.173.9,177015.356162723,40,83,#f8f9fa
77.158.173.15,177015.879255888,50,72,#f8f9fa
77.158.173.15,177022.091731752,50,71,#80ed99
77.158.173.8,177023.337241725,52,72,#80ed99
77.158.173.9,177025.246646001,52,45,#f8f9fa
77.158.173.15,177027.758099934,49,72,#80ed99
77.158.173.8,177028.466604207,53,71,#80ed99
77.158.173.15,177033.574468602,53,72,#80ed99
77.158.173.9,177033.659533276,51,45,#f8f9fa
77.158.173.8,177035.272450607,53,71,#80ed99
77.158.173.13,177036.920440305,21,20,#ffd166
77.158.173.15,177039.110728947,49,75,#f8f9fa
77.158.173.13,177042.551516315,22,21,#ffd166
77.158.173.9,177042.875749984,50,46,#f8f9fa
77.158.173.8,177044.372522603,53,73,#80ed99
77.158.173.9,177051.165607042,37,27,#f8f9fa
77.158.173.8,177052.281497373,53,74,#80ed99
77.158.173.9,177057.164362461,36,27,#f8f9fa
77.158.173.15,177059.656739856,51,78,#80ed99
77.158.173.8,177061.056109065,33,8,#2d6a4f
77.158.173.8,177066.374603237,34,8,#2d6a4f
77.158.173.11,177067.556878281,36,3,#28a745
77.158.173.9,177067.771262347,43,48,#f8f9fa
77.158.173.12,177071.517219026,39,57,#f8f9fa
77.158.173.9,177074.188825211,43,47,#f8f9fa
77.158.173.8,177074.3606462,35,8,#2d6a4f
77.158.173.12,177078.614201515,40,57,#f8f9fa
77.158.173.9,177082.228628862,43,49,#f8f9fa
77.158.173.12,177084.711997132,41,57,#f8f9fa
77.158.173.14,177088.278722068,43,48,#ff6b6b
77.158.173.11,177088.893460308,33,3,#28a745
77.158.173.9,177089.708677028,17,42,#f8f9fa
77.158.173.12,177090.797151418,40,64,#f8f9fa
77.158.173.13,177092.434033851,16,13,#28a745
77.158.173.11,177097.573241587,29,8,#343a40
77.158.173.13,177097.763911263,15,12,#28a745
77.158.173.12,177098.098443441,42,57,#f8f9fa
77.158.173.9,177099.8523793,17,18,#264653
77.158.173.13,177103.570366356,16,11,#28a745
77.158.173.8,177107.74762249,36,8,#2d6a4f
77.158.173.13,177108.859372666,15,10,#28a745
77.158.173.12,177110.347954642,43,57,#f8f9fa
77.158.173.13,177114.581177355,15,11,#28a745
77.158.173.8,177115.048395363,37,8,#2d6a4f
86.194.75.4,177117.472104265,30,6,#28a745
77.158.173.12,177117.897115596,44,57,#f8f9fa
77.158.173.8,177122.185383934,38,8,#2d6a4f
77.158.173.13,177123.037107112,16,10,#2d6a4f
77.158.173.12,177126.414651481,45,57,#f8f9fa
86.194.75.4,177126.946191767,31,5,#28a745
77.158.173.13,177128.670491333,16,12,#2d6a4f
77.158.173.8,177129.805028734,39,7,#2d6a4f
77.158.173.15,177130.704778724,50,78,#80ed99
77.158.173.12,177133.231210275,47,57,#f8f9fa
77.158.173.13,177134.193851765,14,11,#2d6a4f
77.158.173.8,177136.162391512,39,6,#2d6a4f
77.158.173.15,177136.218951438,51,76,#80ed99
77.158.173.11,177137.760903765,32,4,#28a745
77.158.173.13,177139.520759817,15,8,#2d6a4f
77.158.173.12,177139.827071627,46,57,#f8f9fa
86.194.75.4,177143.478838091,35,3,#28a745
77.158.173.8,177143.669335218,39,5,#2d6a4f
77.158.173.12,177145.92938158,43,47,#ff6b6b
77.158.173.13,177147.566090586,15,9,#28a745
77.158.173.11,177148.567539831,29,7,#28a745
86.194.75.4,177148.95542889,34,3,#28a745
77.158.173.8,177150.658431434,39,4,#2d6a4f
77.158.173.13,177153.216283374,16,9,#28a745
86.194.75.4,177154.925869318,38,3,#28a745
77.158.173.15,177156.488963013,50,77,#80ed99
77.158.173.13,177159.920661816,17,11,#7b3f00
77.158.173.8,177161.387225789,36,27,#800020
77.158.173.15,177165.224450054,52,78,#80ed99
77.158.173.13,177167.790744264,17,10,#7b3f00
77.158.173.8,177168.667248987,37,27,#800020
77.158.173.13,177173.35113088,18,11,#7b3f00
86.194.75.4,177173.496700785,37,3,#28a745
77.158.173.13,177179.615531635,19,11,#7b3f00
77.158.173.8,177180.311494917,35,8,#343a40
86.194.75.4,177182.122471045,32,7,#28a745
77.158.173.13,177184.719969773,20,12,#7b3f00
77.158.173.8,177187.319367075,38,4,#28a745
86.194.75.4,177189.561956341,33,6,#28a745
77.158.173.13,177192.282251276,21,12,#7b3f00
77.158.173.8,177193.272713702,39,6,#343a40
86.194.75.4,177197.626157567,33,7,#28a745
77.158.173.13,177198.897380675,19,12,#7b3f00
86.194.75.4,177205.44552163,34,5,#28a745
77.158.173.13,177205.895784666,22,12,#7b3f00
77.158.173.8,177209.996306996,37,5,#28a745
77.158.173.14,177210.74882639,35,7,#28a745
86.194.75.4,177213.669735829,34,6,#28a745
77.158.173.13,177215.791574097,14,10,#ffd166
77.158.173.8,177220.113959536,34,7,#28a745
86.194.75.4,177220.876968605,34,8,#28a745
77.158.173.13,177221.334650522,14,12,#ffd166
77.158.173.14,177224.257315609,35,5,#28a745
77.158.173.13,177227.387932796,15,13,#ffd166
86.194.75.4,177227.879817593,36,6,#28a745
77.158.173.8,177230.605319111,35,6,#28a745
77.158.173.13,177232.772698169,17,12,#ffd166
86.194.75.4,177234.523861964,37,5,#28a745
77.158.173.13,177238.29139824,18,12,#ffd166
77.158.173.13,177243.774805401,13,12,#ffd166
86.194.75.4,177244.412157218,36,5,#28a745
77.158.173.13,177249.09875142,14,13,#ffd166
86.194.75.4,177250.141330404,38,7,#28a745
77.158.173.8,177250.678352793,38,4,#343a40
77.158.173.13,177254.650245959,14,15,#ffd166
77.158.173.12,177256.094545856,21,35,#28a745
77.158.173.8,177256.964587348,37,6,#28a745
86.194.75.4,177258.620381105,37,4,#28a745
77.158.173.14,177258.859432773,28,46,#343a40
77.158.173.13,177260.149689844,14,14,#ffd166
77.158.173.12,177262.113505566,21,34,#28a745
77.158.173.13,177265.915405826,14,9,#ffd166
86.194.75.4,177266.612231299,38,5,#28a745
77.158.173.12,177268.413462979,21,33,#28a745
77.158.173.12,177274.410176854,21,32,#28a745
86.194.75.4,177274.537257433,38,4,#28a745
77.158.173.9,177275.732992412,23,25,#f8f9fa
77.158.173.13,177276.060908322,19,10,#28a745
77.158.173.12,177280.395391497,21,31,#28a745
86.194.75.4,177281.45923954,36,4,#28a745
77.158.173.9,177283.197246157,22,28,#f8f9fa
77.158.173.13,177284.411614467,15,7,#28a745
77.158.173.12,177286.680242632,21,30,#28a745
86.194.75.4,177288.420448892,35,4,#28a745
77.158.173.13,177290.140192175,16,8,#28a745
77.158.173.12,177292.829787901,21,29,#28a745
77.158.173.9,177293.256395971,23,28,#f8f9fa
37.169.92.75,177294.391704368,38,49,#ff5a5f
77.158.173.13,177295.308702139,19,11,#28a745
86.194.75.4,177295.448746739,34,4,#28a745
77.158.173.12,177299.01165925,21,28,#28a745
86.194.75.4,177302.333309694,34,4,#28a745
77.158.173.13,177303.839183558,18,10,#28a745
77.158.173.9,177304.249114435,24,28,#f8f9fa
77.158.173.12,177309.01341979,21,27,#28a745
86.194.75.4,177309.290341935,33,4,#28a745
77.158.173.13,177310.524707993,19,9,#28a745
77.158.173.12,177315.162139182,21,26,#28a745
77.158.173.9,177315.775547835,23,25,#f8f9fa
86.194.75.4,177316.513044789,33,5,#28a745
77.158.173.15,177318.282737871,34,8,#2d6a4f
77.158.173.13,177320.520736006,18,9,#2d6a4f
77.158.173.12,177321.195546132,21,25,#28a745
77.158.173.9,177321.341284321,25,31,#7b3f00
86.194.75.4,177324.726858871,32,5,#28a745
77.158.173.15,177326.836742574,30,7,#28a745
77.158.173.12,177327.27911341,21,24,#28a745
77.158.173.9,177330.643950531,24,26,#343a40
86.194.75.4,177331.897387602,32,6,#28a745
77.158.173.15,177333.585784569,31,7,#28a745
77.158.173.12,177334.29443256,21,26,#2d6a4f
77.158.173.13,177334.747581995,16,7,#ffd166
86.194.75.4,177339.798820173,31,6,#28a745
77.158.173.15,177340.424740314,37,7,#28a745
77.158.173.12,177340.583222261,21,29,#2d6a4f
77.158.173.13,177342.007788309,14,8,#ffd166
77.158.173.9,177342.904809675,23,26,#343a40
77.158.173.12,177346.693308852,21,30,#2d6a4f
77.158.173.13,177347.307708616,14,7,#ffd166
77.158.173.15,177347.607729647,36,7,#28a745
86.194.75.4,177348.044372016,38,6,#28a745
77.158.173.9,177352.520640323,22,27,#343a40
77.158.173.12,177352.79133619,21,35,#2d6a4f
77.158.173.13,177352.971729911,15,6,#ffd166
77.158.173.13,177358.313603763,16,6,#ffd166
77.158.173.12,177359.077732372,22,23,#2d6a4f
77.158.173.9,177362.010040776,22,25,#f8f9fa
77.158.173.13,177363.980411342,17,9,#ffd166
77.158.173.12,177365.228928375,22,22,#2d6a4f
77.158.173.13,177369.307409478,18,8,#ffd166
77.158.173.12,177371.444538451,22,21,#28a745
77.158.173.10,177374.254125215,4,4,#2a2d43
77.158.173.9,177376.109684292,22,27,#f8f9fa
77.158.173.13,177376.27001221,20,13,#ffd166
77.158.173.12,177377.560717248,22,20,#2d6a4f
77.158.173.8,177379.540817136,20,88,#2a2d43
77.158.173.10,177380.016292862,5,4,#2a2d43
77.158.173.13,177381.833166376,22,35,#800020
89.85.254.88,177382.276367362,33,61,#1e90ff
77.158.173.12,177383.495366113,22,19,#2d6a4f
77.158.173.10,177385.855302513,6,4,#2a2d43
77.158.173.8,177387.160399116,20,89,#2a2d43
89.85.254.88,177387.445793113,34,62,#1e90ff
77.158.173.13,177388.529109268,4,4,#f8f9fa
77.158.173.12,177389.495734508,22,18,#2d6a4f
77.158.173.9,177389.724418384,24,25,#f8f9fa
77.158.173.10,177391.534841074,6,3,#2a2d43
77.158.173.8,177392.709653115,20,90,#2a2d43
89.85.254.88,177393.008054488,33,63,#1e90ff
77.158.173.13,177393.92631937,22,33,#cc7722
77.158.173.12,177395.661380358,22,17,#28a745
77.158.173.10,177397.059670758,6,2,#2a2d43
89.85.254.88,177398.109338741,32,64,#1e90ff
77.158.173.8,177398.259526471,21,91,#2a2d43
77.158.173.13,177402.029355973,6,4,#f8f9fa
77.158.173.12,177402.25637938,22,16,#28a745
77.158.173.9,177402.404781942,22,26,#343a40
77.158.173.10,177402.741077545,4,4,#2a2d43
89.85.254.88,177403.59860881,31,64,#1e90ff
77.158.173.8,177406.687646434,20,87,#2a2d43
77.158.173.13,177407.931338358,22,26,#cc7722
77.158.173.10,177408.276815235,1,7,#2a2d43
77.158.173.12,177408.480556907,22,15,#28a745
89.85.254.88,177408.776654626,30,65,#1e90ff
77.158.173.13,177413.785722736,6,3,#f8f9fa
77.158.173.10,177413.944946355,0,8,#2a2d43
89.85.254.88,177414.738977711,31,66,#1e90ff
77.158.173.8,177414.927842399,21,86,#2a2d43
77.158.173.12,177415.558468159,22,24,#28a745
77.158.173.10,177419.369165223,3,8,#2a2d43
77.158.173.13,177421.699460272,5,4,#f8f9fa
77.158.173.8,177422.094677629,22,85,#2a2d43
77.158.173.9,177423.228751201,38,5,#343a40
77.158.173.12,177423.626349212,23,15,#2d6a4f
77.158.173.10,177425.676942142,5,4,#2a2d43
77.158.173.8,177428.479241099,23,85,#2a2d43
77.158.173.13,177428.797985432,3,8,#f8f9fa
89.85.254.88,177430.398782949,39,5,#2a2d43
77.158.173.10,177431.266278808,6,4,#2a2d43
77.158.173.11,177433.280321905,31,1,#2d6a4f
77.158.173.12,177433.541478536,23,14,#2d6a4f
77.158.173.9,177434.135587923,37,5,#343a40
77.158.173.8,177435.268299781,24,85,#2a2d43
86.194.75.4,177435.423152047,38,5,#28a745
89.85.254.88,177435.545111587,30,7,#2a2d43
77.158.173.13,177436.410963468,0,8,#f8f9fa
77.158.173.10,177436.820680027,6,3,#2a2d43
77.158.173.12,177440.145540539,23,13,#2d6a4f
77.158.173.11,177440.749951857,31,7,#2d6a4f
89.85.254.88,177441.045312927,32,5,#2a2d43
77.158.173.10,177443.576861338,3,8,#2a2d43
77.158.173.8,177444.000492894,25,85,#2a2d43
86.194.75.4,177444.443054092,37,5,#28a745
77.158.173.13,177445.602035253,3,8,#f8f9fa
77.158.173.14,177446.153391445,30,47,#800020
89.85.254.88,177446.638374906,34,5,#2a2d43
77.158.173.9,177446.861995357,36,7,#343a40
77.158.173.11,177447.885166335,32,6,#2d6a4f
77.158.173.12,177449.778216734,23,12,#2d6a4f
77.158.173.10,177450.019523592,6,8,#2a2d43
77.158.173.8,177451.091963896,26,86,#2a2d43
89.85.254.88,177451.758642362,36,4,#2a2d43
86.194.75.4,177452.713055344,34,5,#28a745
77.158.173.13,177453.548128001,6,8,#f8f9fa
77.158.173.12,177454.958311749,23,11,#28a745
77.158.173.10,177455.596427828,3,8,#2a2d43
77.158.173.11,177456.595762206,32,5,#2d6a4f
77.158.173.8,177456.746586716,27,87,#2a2d43
89.85.254.88,177457.958383971,11,7,#28a745
77.158.173.9,177458.68884212,37,6,#343a40
86.194.75.4,177460.574471272,36,4,#28a745
77.158.173.13,177460.932446627,3,8,#f8f9fa
77.158.173.10,177462.030566326,0,8,#2a2d43
77.158.173.12,177462.234173446,24,10,#28a745
89.85.254.88,177463.096552934,11,12,#28a745
77.158.173.11,177464.051569863,32,4,#2d6a4f
77.158.173.8,177464.332537178,29,4,#f8f9fa
77.158.173.10,177467.675527611,6,8,#2a2d43
77.158.173.13,177468.207507198,0,8,#f8f9fa
86.194.75.4,177469.132298611,29,4,#28a745
89.85.254.88,177470.037123456,10,12,#28a745
77.158.173.15,177470.207118962,47,11,#800020
77.158.173.9,177471.009489061,34,3,#d4af37
77.158.173.8,177471.272759332,22,92,#2a2d43
77.158.173.11,177471.591924232,32,3,#2d6a4f
77.158.173.10,177473.651449439,3,8,#2a2d43
77.158.173.13,177473.839495812,22,34,#cc7722
86.194.75.4,177476.963346194,36,7,#28a745
77.158.173.8,177477.901752319,27,88,#2a2d43
77.158.173.9,177478.788066644,38,7,#f8f9fa
77.158.173.13,177479.306624293,22,29,#cc7722
77.158.173.11,177479.498119097,32,2,#2d6a4f
77.158.173.10,177479.647897196,0,8,#2a2d43
77.158.173.13,177484.453665042,22,28,#cc7722
86.194.75.4,177485.248331598,38,7,#28a745
77.158.173.11,177485.547216262,34,3,#28a745
77.158.173.9,177485.865899895,38,49,#f8f9fa
77.158.173.8,177487.53970225,27,89,#2a2d43
77.158.173.10,177489.528414265,0,11,#f4e1d2
89.85.254.88,177490.448348466,9,5,#28a745
77.158.173.9,177491.16393157,34,7,#f8f9fa
77.158.173.13,177491.498127911,22,27,#28a745
86.194.75.4,177493.059840369,37,6,#28a745
77.158.173.14,177493.277696457,29,48,#800020
77.158.173.10,177495.14960564,0,12,#f4e1d2
77.158.173.15,177496.113672409,53,23,#f8f9fa
77.158.173.11,177496.314236353,34,7,#2d6a4f
89.85.254.88,177496.512501694,10,5,#28a745
77.158.173.13,177497.267490501,22,25,#80ed99
77.158.173.8,177497.426133525,27,90,#2a2d43
77.158.173.9,177498.857454863,33,8,#f8f9fa
86.194.75.4,177499.473866376,30,7,#28a745
77.158.173.10,177500.757853601,0,13,#f4e1d2
89.85.254.88,177501.80187924,12,5,#28a745
77.158.173.12,177502.043628113,23,19,#7b3f00
77.158.173.11,177502.557873478,35,6,#2d6a4f
77.158.173.15,177503.550045384,52,24,#f8f9fa
77.158.173.13,177504.644384109,3,8,#f8f9fa
77.158.173.8,177506.465524105,26,91,#2a2d43
77.158.173.10,177506.622421591,6,11,#f4e1d2
89.85.254.88,177507.488667854,11,5,#28a745
77.158.173.9,177508.921867268,32,4,#f8f9fa
77.158.173.11,177509.364594347,35,5,#2d6a4f
77.158.173.13,177510.744653389,22,29,#80ed99
77.158.173.12,177510.878752808,23,17,#2d6a4f
77.158.173.10,177512.2134268,3,8,#2a2d43
77.158.173.9,177515.124153901,44,4,#800020
89.85.254.88,177515.816552864,28,4,#6f42c1
77.158.173.8,177516.679515492,25,92,#2a2d43
77.158.173.12,177516.957492686,23,18,#2d6a4f
77.158.173.11,177517.371250181,35,4,#2d6a4f
77.158.173.10,177517.518826634,1,11,#2a2d43
77.158.173.13,177517.638869969,22,34,#80ed99
89.85.254.88,177521.418503418,32,4,#6f42c1
77.158.173.8,177523.603516427,24,92,#2a2d43
77.158.173.13,177524.02036736,22,31,#80ed99
77.158.173.9,177524.248615424,43,2,#800020
77.158.173.11,177525.228468308,28,4,#28a745
77.158.173.12,177525.877311919,23,19,#28a745
77.158.173.10,177526.711329186,2,12,#2a2d43
89.85.254.88,177526.949528052,31,6,#6f42c1
77.158.173.8,177530.369896584,38,3,#343a40
77.158.173.9,177531.315938919,45,2,#800020
77.158.173.12,177531.993146771,23,20,#28a745
77.158.173.10,177532.253383808,33,8,#2d6a4f
89.85.254.88,177532.363238395,27,2,#6f42c1
77.158.173.11,177533.394704659,35,3,#2d6a4f
77.158.173.15,177533.863397146,43,34,#ff4d94
77.158.173.13,177534.831582435,22,30,#2d6a4f
77.158.173.12,177538.127280098,23,16,#80ed99
77.158.173.10,177538.344355346,3,12,#2a2d43
89.85.254.88,177538.49456621,22,5,#6f42c1
77.158.173.8,177538.903531902,23,92,#2a2d43
77.158.173.13,177540.022433002,3,8,#f8f9fa
77.158.173.15,177540.390542694,42,34,#ff4d94
77.158.173.9,177543.007672802,45,4,#800020
77.158.173.12,177543.26166803,22,19,#80ed99
77.158.173.10,177544.232986009,4,13,#2a2d43
89.85.254.88,177544.380170314,27,7,#6f42c1
77.158.173.11,177544.729828539,32,4,#2d6a4f
77.158.173.15,177545.892551762,24,26,#f8f9fa
77.158.173.8,177546.997682349,37,4,#343a40
77.158.173.13,177547.268236312,0,8,#f8f9fa
89.85.254.88,177550.048226484,36,0,#6f42c1
77.158.173.9,177550.579391547,43,4,#800020
77.158.173.10,177551.157880012,5,13,#2a2d43
77.158.173.12,177551.32437042,24,14,#28a745
77.158.173.15,177551.473675432,23,26,#f8f9fa
77.158.173.13,177553.724549076,6,8,#f8f9fa
77.158.173.11,177553.950971741,27,2,#28a745
77.158.173.8,177554.781511549,36,4,#343a40
89.85.254.88,177555.84780526,39,6,#6f42c1
77.158.173.15,177557.246820899,41,34,#ff4d94
77.158.173.10,177557.552925769,6,8,#2a2d43
77.158.173.11,177560.527949168,31,6,#28a745
77.158.173.9,177560.718892403,42,2,#800020
77.158.173.13,177560.869663696,2,12,#f8f9fa
89.85.254.88,177561.948989409,28,4,#6f42c1
77.158.173.8,177562.899777754,35,4,#343a40
77.158.173.10,177563.187747104,3,8,#2a2d43
77.158.173.13,177567.624672605,3,12,#f8f9fa
77.158.173.9,177568.14841554,41,1,#800020
77.158.173.15,177568.276657212,40,34,#ff4d94
89.85.254.88,177568.459091536,29,1,#6f42c1
77.158.173.10,177568.960958429,0,8,#2a2d43
77.158.173.11,177569.628184364,35,4,#2d6a4f
77.158.173.8,177570.720124705,34,4,#343a40
77.158.173.15,177574.347802847,39,34,#ff4d94
77.158.173.10,177574.746439543,2,12,#2a2d43
77.158.173.13,177574.992828747,1,11,#f8f9fa
77.158.173.9,177576.187798729,42,1,#800020
77.158.173.8,177578.328972779,33,4,#343a40
77.158.173.11,177578.473427998,27,7,#2d6a4f
89.85.254.88,177580.378199415,33,88,#007bff
77.158.173.10,177580.502599805,1,11,#2a2d43
77.158.173.13,177582.516379241,6,8,#f8f9fa
77.158.173.9,177583.51128372,43,1,#800020
77.158.173.11,177586.52469885,35,2,#2d6a4f
77.158.173.8,177586.846844406,38,4,#343a40
77.158.173.10,177587.211606116,6,8,#2a2d43
77.158.173.15,177587.624144237,6,8,#343a40
89.85.254.88,177587.909489181,33,89,#007bff
77.158.173.13,177589.626892617,0,8,#f8f9fa
77.158.173.9,177591.803047481,25,88,#f8f9fa
77.158.173.10,177593.059962745,3,12,#2a2d43
77.158.173.15,177593.270448829,6,12,#f8f9fa
77.158.173.11,177594.561598379,34,1,#2d6a4f
77.158.173.8,177595.672210052,32,5,#343a40
89.85.254.88,177596.688196224,33,93,#800020
77.158.173.13,177596.98659339,3,8,#f8f9fa
77.158.173.10,177598.160341219,6,14,#2a2d43
77.158.173.15,177599.622689789,6,11,#f8f9fa
77.158.173.8,177601.084823903,22,88,#800020
89.85.254.88,177602.94020926,33,95,#800020
77.158.173.13,177603.622986703,6,8,#f8f9fa
77.158.173.10,177604.422309521,0,8,#2a2d43
77.158.173.11,177605.303232021,33,4,#28a745
77.158.173.15,177605.860721583,3,8,#343a40
77.158.173.9,177606.766725562,9,5,#f8f9fa
89.85.254.88,177608.298173494,33,94,#800020
77.158.173.8,177608.709979648,22,89,#800020
77.158.173.13,177610.264539926,0,8,#f8f9fa
77.158.173.10,177611.094919199,6,8,#2a2d43
77.158.173.15,177611.938362102,6,8,#343a40
77.158.173.11,177612.563078584,28,4,#28a745
77.158.173.9,177613.05762488,10,5,#f8f9fa
77.158.173.8,177614.48117105,30,7,#343a40
77.158.173.10,177616.656308059,0,8,#2a2d43
77.158.173.13,177617.994878403,3,8,#f8f9fa
77.158.173.9,177619.611344577,11,5,#f8f9fa
77.158.173.11,177620.967273058,29,1,#28a745
77.158.173.8,177622.306076243,49,52,#cc7722
77.158.173.15,177622.480433009,5,14,#343a40
77.158.173.10,177622.672615417,3,8,#2a2d43
77.158.173.13,177625.032165661,3,12,#f8f9fa
77.158.173.9,177625.92248316,12,5,#f8f9fa
77.158.173.8,177627.509494922,31,6,#343a40
89.85.254.88,177628.178462775,17,42,#800020
77.158.173.10,177628.407827791,3,13,#2a2d43
77.158.173.15,177628.540870672,4,14,#343a40
77.158.173.13,177631.666188438,3,13,#f8f9fa
77.158.173.9,177632.930513103,11,7,#f8f9fa
77.158.173.10,177633.578838346,6,13,#f4e1d2
89.85.254.88,177634.208166832,33,4,#2a2d43
77.158.173.15,177634.631487794,3,14,#343a40
77.158.173.8,177635.186364885,49,51,#cc7722
77.158.173.9,177638.422090424,9,12,#f8f9fa
77.158.173.13,177638.960049944,3,8,#f8f9fa
77.158.173.8,177640.88563851,22,88,#ff5a5f
77.158.173.10,177641.500198491,3,13,#343a40
77.158.173.15,177641.670652132,2,14,#343a40
37.169.10.122,177643.469130363,1,52,#ff5a5f
77.158.173.9,177644.343531377,11,12,#f8f9fa
89.85.254.88,177644.55768174,10,7,#28a745
77.158.173.13,177645.43960675,6,8,#f8f9fa
77.158.173.8,177646.07963019,49,50,#cc7722
77.158.173.15,177647.564493424,1,14,#343a40
77.158.173.10,177647.925580695,6,8,#343a40
89.85.254.88,177649.997913761,9,5,#28a745
77.158.173.9,177650.493349753,12,12,#f8f9fa
77.158.173.13,177650.839340771,23,23,#2d6a4f
77.158.173.8,177652.370937818,32,8,#f8f9fa
77.158.173.15,177653.730272646,0,14,#343a40
77.158.173.10,177653.959182529,3,8,#343a40
37.169.10.122,177654.343901118,24,46,#ff5a5f
89.85.254.88,177656.057843226,12,5,#28a745
77.158.173.13,177656.292254793,23,28,#2d6a4f
37.169.10.122,177659.691482219,25,46,#ff5a5f
77.158.173.15,177659.839203,6,17,#343a40
77.158.173.8,177660.37863321,31,8,#f8f9fa
77.158.173.10,177660.661883558,3,12,#343a40
77.158.173.9,177660.938411388,22,89,#ff6b6b
89.85.254.88,177661.339260745,11,12,#28a745
77.158.173.13,177661.826899226,23,29,#28a745
